,top_cm,bottom_cm,grain max_mm,grain min_mm,grain avg_mm,type,HH,wetness,comments,hs_cm,swe_mm,density_kgm3,date,hs,profile_id,avg_force_ram,avg_force_scope,avg_force_smp
1273,155.0,132.0,0.3,0.1,0.2,RG,1F,D,,23.0,67.3,292.8,,220.0,BDG_20250107,131.20875,2.6663827304347825,0.7866096577631114
1274,132.0,131.0,0.4,0.2,0.3,MFcr,1F,D,,1.0,3.0,216.1145178,,220.0,BDG_20250107,,2.949559314285714,1.139947619244841
1275,131.0,89.0,0.5,0.2,0.3,RG,1F,D,well bonded,42.0,135.1,321.6,,220.0,BDG_20250107,236.42100000000002,4.736393140338982,1.3516619455877337
1276,89.0,88.0,4.0,1.0,2.0,SHxr,F,D,very rounded,1.0,3.4,344.0,,220.0,BDG_20250107,,5.2278289142857135,0.8493762789451726
1277,88.0,69.0,1.0,0.5,0.7,RG,1F,D,some faceted edges,19.0,64.0,336.8,,220.0,BDG_20250107,220.725,5.1724589052631575,1.3724621305388711
1278,69.0,64.0,1.0,0.4,0.7,MFcr,P,D,,,,305.2072172,,220.0,BDG_20250107,,7.199821988571429,1.5625269237663109
1279,64.0,46.0,1.0,0.4,0.8,RG,P,D,,,,,,220.0,BDG_20250107,323.00333333333333,9.71668800944882,2.5771184006397716
1280,46.0,30.0,1.0,0.2,0.5,RG,P,D,previous facets,,,,,220.0,BDG_20250107,457.8,13.564790994690265,
1281,30.0,0.0,1.0,0.5,0.7,RG,1F,D,some MF,,,,,220.0,BDG_20250107,389.5971428571429,10.3673375507109,
1282,69.0,68.5,3.0,0.5,2.0,PPgp,F,D,,,,,20250102.0,69.0,JPLMet_20250102,,0.060663,
1283,68.5,58.0,2.0,0.5,1.0,DF,F,D,DFbk,12.8,10.5,82.03125,,69.0,JPLMet_20250102,,0.08257295135135134,
1284,58.0,38.0,1.0,0.3,0.5,RG,4F,D,RGlr Few DFdc,19.0,30.5,160.52631578947367,,69.0,JPLMet_20250102,10.333200000000001,0.23616430638297875,
1285,38.0,5.0,4.0,1.0,2.0,DHxr,F,D,Few striations/cups,32.2,67.5,209.62732919254657,,69.0,JPLMet_20250102,8.297625,0.2317158961038961,
1286,5.0,0.0,2.0,0.5,1.0,MFpc,K,D,"Large rounds, big clumps, water bonds",5.0,11.0,220.0,,69.0,JPLMet_20250102,20.35575,0.6431851264069263,
1294,187.0,184.0,1.5,0.4,0.8,FCxr,F,D,,2.8,5.0,178.57142857142858,20250122.0,187.0,FRE_20250122,,0.18406518095238095,0.19334530431629895
1295,184.0,181.0,1.0,0.2,0.5,MFcr,4F,D,,3.0,7.5,197.87656029,,187.0,FRE_20250122,0.981,0.3484343428571429,1.2259223957250558
1296,181.0,169.0,1.0,0.3,0.7,FCxr,4F,D,,12.6,35.0,277.77777777777777,,187.0,FRE_20250122,21.037,0.8008884705882352,0.9065886238751185
1297,169.0,166.0,0.8,0.3,0.5,MFcr,1F,D,"faceted melt forms, facets on bottom",2.0,12.5,317.97922867,,187.0,FRE_20250122,47.08800000000001,1.4223290476190473,1.14397428753208
1298,166.0,155.0,1.5,0.5,1.0,FCso,F,D,,13.2,32.5,246.2121212121212,,187.0,FRE_20250122,17.780625,2.020508509090909,0.39323725289616007
1299,155.0,131.0,0.7,0.2,0.5,RGxf,1F,D,,22.6,64.0,283.1858407079646,,187.0,FRE_20250122,114.25764705882354,2.8993907976331363,0.8679870082315251
1300,131.0,100.0,0.3,0.1,0.2,RGsr,1F,D,pencil at bottom,31.0,106.1,342.3,,187.0,FRE_20250122,242.1286363636364,7.154316683870968,1.7350390575636514
1301,100.0,85.0,0.4,0.2,0.3,RGsr,P,D,well bonded,15.0,54.4,362.8,,187.0,FRE_20250122,450.279,10.068477253333333,2.515333935551573
1302,85.0,75.0,0.8,0.3,0.5,RG,P,D,,10.0,37.4,374.3,,187.0,FRE_20250122,465.97499999999997,12.000860360563383,2.8177797775160642
1303,75.0,57.0,0.6,0.2,0.4,RG,P,D,some faceted edges,18.0,67.7,376.1,,187.0,FRE_20250122,521.4392307692308,13.994802513385826,3.7217917287293125
1304,57.0,43.0,1.0,0.4,0.7,RG,1F,D,,14.0,49.9,356.2,,187.0,FRE_20250122,305.33625,16.514164735353535,2.4860634074865096
1305,43.0,20.0,1.0,0.3,0.5,RG,1F,D,some faceted edges,,,366.2,,187.0,FRE_20250122,295.1175,10.48937130931677,2.5753358967839928
1306,20.0,0.0,1.0,0.3,0.5,RG,P,D,some melt forms,,,,,187.0,FRE_20250122,533.5550000000001,18.666265738196557,
1307,67.0,64.0,2.0,0.5,1.0,MFcl,1F,M,,4.8,10.5,218.75,20250204.0,67.0,FEFHQ_20250204,,0.3328484761904762,
1308,64.0,56.0,1.5,0.5,1.0,MFcl,F,M,,6.2,12.0,193.54838709677415,,67.0,FEFHQ_20250204,10.137,0.26609494736842104,
1309,56.0,34.0,1.0,0.3,0.5,RG,F,M,RGlr,22.2,52.5,236.48648648648648,,67.0,FEFHQ_20250204,11.663,0.3368820387096774,
1310,34.0,5.0,2.0,0.5,1.0,DHxr,F,M,,26.8,60.5,225.7462686567164,,67.0,FEFHQ_20250204,12.344249999999999,0.4415734778325124,
1311,5.0,0.0,6.0,1.0,2.0,DHxr,1F,M,,4.6,11.5,250.00000000000003,,67.0,FEFHQ_20250204,15.450750000000001,,
1319,163.0,147.0,1.0,0.3,0.5,MFcl,F,M,none,17.6,48.0,272.7272727272727,20250416.0,163.0,FST_20250416,36.7875,1.4475529734513275,
1320,147.0,112.0,1.0,0.3,0.5,MFcl,1F,M,,34.4,111.0,322.6744186046512,,163.0,FST_20250416,191.1228947368421,6.138889828571427,
1321,112.0,79.0,2.0,0.5,1.0,MFcl,P,M,,32.4,124.0,382.7160493827161,,163.0,FST_20250416,437.5854545454547,11.721359324675323,
1322,79.0,49.0,2.0,0.5,1.0,MFcl,1F,M,,30.8,100.5,326.2987012987013,,163.0,FST_20250416,197.73281250000002,3.9596296682464454,
1323,49.0,14.0,2.5,0.5,1.5,FCxr,F,D,,37.8,115.0,304.23280423280426,,163.0,FST_20250416,96.75352941176472,1.8085522204081632,
1324,14.0,0.0,4.0,1.0,2.0,DHxr,1F,D,,8.2,23.5,286.5853658536586,,163.0,FST_20250416,151.69166666666666,2.0097049494949495,
1331,38.0,35.0,0.5,0.1,0.3,FCsf,F,D,,3.0,4.0,133.0,20241122.0,38.0,AM_20241122,,0.08014533333333335,
1332,35.0,34.5,0.5,0.1,0.3,MFcr,4F,D,MFcr (not available as grain type),0.5,2.0,400.0,,38.0,AM_20241122,,0.08590462500000001,
1333,34.5,20.0,1.0,0.3,0.5,FC,4F,D,"Fcso (not available as grain type), some rounded edges",14.5,38.0,259.0,,38.0,AM_20241122,4.352214285714286,0.11702299509803922,
1334,20.0,9.0,1.0,0.3,0.5,FC,1F,D,FCso (not available as grain type),19.0,44.0,232.0,,38.0,AM_20241122,19.129500000000004,0.47994207142857137,
1335,9.0,0.0,2.0,1.0,1.5,DHcp,4F,D,"Cups, Striations",9.0,10.0,111.0,,38.0,AM_20241122,23.217000000000002,1.0985544032146015,
1343,89.0,87.0,1.0,0.3,0.8,PPsd,F,D,PPgp riming,2.8,2.5,89.28571428571429,20250318.0,89.0,JPLMet_20250318,,0.22520099999999998,
1344,87.0,85.0,1.0,0.3,0.8,MFcr,P,D,,1.8,5.0,277.77777777777777,,89.0,JPLMet_20250318,,3.172831866666667,
1345,85.0,82.0,0.8,0.1,0.5,DF,4F,D,DFdc RGlr,2.2,4.5,204.54545454545453,,89.0,JPLMet_20250318,,1.2970986666666664,
1346,82.0,74.0,1.5,0.5,1.0,MFcr,K,D,MFcr MFpc,8.8,26.5,301.1363636363636,,89.0,JPLMet_20250318,112.96828125000002,4.925351578947369,
1347,74.0,63.0,0.8,0.3,0.5,RGxf,4F,D,,11.0,28.5,259.09090909090907,,89.0,JPLMet_20250318,28.612500000000004,1.3209842207792208,
1348,63.0,51.0,0.8,0.3,0.5,RG,1F,D,RGlr,10.4,33.0,317.3076923076923,,89.0,JPLMet_20250318,77.39,2.4334156705882353,
1349,51.0,47.0,2.0,0.5,1.0,MFcr,K,D,MFcr MFpc,4.4,15.5,352.27272727272725,,89.0,JPLMet_20250318,115.54000000000002,2.229840448275862,
1350,47.0,23.0,2.0,0.5,1.0,FCxr,F,D,,23.2,59.5,256.4655172413793,,89.0,JPLMet_20250318,,0.597608650887574,
1351,23.0,13.0,4.0,1.0,2.0,DHxr,F,D,DHch,10.8,25.5,236.1111111111111,,89.0,JPLMet_20250318,,0.49050847887323945,
1352,13.0,0.0,8.0,1.0,2.0,DHxr,1F,D,DHch,11.8,28.0,237.28813559322032,,89.0,JPLMet_20250318,,1.1718850376190477,
1355,75.0,74.5,0.5,0.1,0.3,FCsf,F,D,,,,,20250122.0,75.0,CLPX_FSSP01_20250122,,0.04757474999999999,
1356,74.5,52.0,1.0,0.3,0.5,DF,F,D,"Faceting
DFdc",,,,,75.0,CLPX_FSSP01_20250122,,0.0946323164556962,
1357,52.0,32.0,1.0,0.3,0.5,RGxf,4F,D,,,,,,75.0,CLPX_FSSP01_20250122,,0.4558575248226949,
1358,32.0,10.0,2.0,0.5,1.0,FCxr,F,D,,,,,,75.0,CLPX_FSSP01_20250122,,0.40749023225806447,
1359,10.0,0.0,4.0,1.0,1.5,DHxr,1F,D,,,,,,75.0,CLPX_FSSP01_20250122,,1.2760375633802818,
1367,68.0,60.0,1.0,0.3,0.5,FCsf,F,D,DFdc,7.2,9.5,131.94444444444443,20250211.0,68.0,JPLMet_20250211,,0.08998126315789473,
1368,60.0,56.0,2.0,0.5,1.0,MFcr,K,D,large clusters bonded grains,4.6,13.5,293.47826086956525,,68.0,JPLMet_20250211,63.1764,7.629172206896552,
1369,56.0,36.0,2.0,0.5,1.0,FCxr,4F,D,,14.6,35.0,239.72602739726028,,68.0,JPLMet_20250211,,0.39073502127659576,
1370,36.0,15.0,3.0,0.5,1.0,DHxr,F,D,,23.2,55.2,237.93103448275863,,68.0,JPLMet_20250211,,0.2375552,
1371,15.0,0.0,6.0,1.0,2.0,DHxr,F,M,DHla,18.8,44.5,236.70212765957447,,68.0,JPLMet_20250211,,,
1379,99.0,98.5,0.5,0.1,0.3,FCsf,F,D,,,,,20250121.0,99.0,AM_20250121,,0.1909915,
1380,98.5,83.0,1.0,0.3,0.5,FC,F,D,"FCso, Few DFbk",15.600000000000009,24.5,157.05128205128196,,99.0,AM_20250121,5.410363636363638,0.13766899999999999,
1381,83.0,71.0,1.0,0.3,0.5,RGxf,4F,D,,11.799999999999995,26.5,224.57627118644072,,99.0,AM_20250121,16.132,0.33862109411764707,
1382,71.0,57.0,1.0,0.3,0.5,RGxf,1F,D,less facets from layer above,14.199999999999996,39.5,278.1690140845071,,99.0,AM_20250121,58.042500000000004,1.1579355454545452,
1383,57.0,49.0,1.5,0.5,1.0,FCxr,4F,D,Some DHla,7.0,18.5,264.2857142857143,,99.0,AM_20250121,44.145,1.1443161578947367,
1384,49.0,16.0,3.0,1.0,1.5,DHxr,F,D,,34.0,87.0,255.8823529411765,,99.0,AM_20250121,,0.5085492164502163,
1385,16.0,0.0,5.0,1.0,2.0,DHxr,4F,D,,13.6,35.0,257.3529411764706,,99.0,AM_20250121,35.58976744186047,0.9673354778761062,
1391,70.0,67.0,2.0,0.5,1.0,MFcr,K,M,,2.6,7.5,288.46153846153845,20250205.0,70.0,JPLMet_20250205,96.46499999999999,0.21381761904761903,
1392,67.0,57.0,1.0,0.1,0.5,RG,4F,M,RGlr,8.4,18.0,214.28571428571428,,70.0,JPLMet_20250205,63.765,0.15283377464788728,
1393,57.0,48.0,1.0,0.1,0.5,FCxr,F,M,,9.0,19.5,216.66666666666663,,70.0,JPLMet_20250205,,0.31410041269841266,
1394,48.0,32.0,2.0,0.5,1.0,FCxr,F,M,2-4 mm chains,15.0,37.5,250.0,,70.0,JPLMet_20250205,,0.3989192212389381,
1395,32.0,15.0,4.0,1.0,2.0,DHxr,F,M,DHch,19.2,46.0,239.58333333333331,,70.0,JPLMet_20250205,,0.33600332773109237,
1396,15.0,0.0,6.0,2.0,4.0,DHxr,1F,M,DHch,15.0,33.0,220.0,,70.0,JPLMet_20250205,15.11704918032787,,
1403,59.0,53.0,0.8,0.3,0.5,FCsf,F,D,Rounding,6.2,9.0,145.16129032258064,20250211.0,59.0,SLMet_20250211,0.981,,
1404,53.0,48.0,1.0,0.3,0.5,RGxf,K,D,"Crust
MFpc clusters",3.2,8.0,250.0,,59.0,SLMet_20250211,24.852000000000004,,
1405,48.0,30.0,2.0,0.5,1.0,FCxr,1F,D,,18.8,46.5,247.3404255319149,,59.0,SLMet_20250211,,,
1406,30.0,17.0,3.0,0.5,1.5,DHxr,4F,D,,13.4,33.5,250.0,,59.0,SLMet_20250211,,,
1407,17.0,0.0,8.0,2.0,2.5,DHxr,F,M,,14.4,41.5,288.19444444444446,,59.0,SLMet_20250211,,,
1415,86.0,85.5,0.8,0.3,0.5,FCsf,F,D,"Needles, some small SH, few PPgp (1mm)",,,,20250101.0,86.0,DHMet_20250101,,0.070081,
1416,85.5,77.0,1.0,0.3,0.5,DF,F,D,DFbk,8.0,7.5,93.75,,86.0,DHMet_20250101,0.981,0.1506279833333333,
1417,77.0,62.0,1.0,0.3,0.5,DF,4F,D,"DFdc, arms, rounding",14.599999999999994,21.5,147.2602739726028,,86.0,DHMet_20250101,11.281500000000001,0.3640597809523809,
1418,62.0,45.0,0.8,0.3,0.5,RG,1F,D,RGlr,19.200000000000003,42.5,221.35416666666663,,86.0,DHMet_20250101,33.710727272727276,1.0947971092436972,
1419,45.0,20.0,1.0,0.3,0.5,RGxf,4F,D,"Corners, flat edges",22.8,59.0,258.77192982456137,,86.0,DHMet_20250101,,0.8155623942857142,
1420,20.0,17.0,1.5,0.5,1.0,MFcl,P,D,"FCso, DHpr",3.3999999999999986,11.0,323.529411764706,,86.0,DHMet_20250101,26.977500000000003,1.034449904761905,
1421,17.0,0.0,2.0,0.5,1.0,FC,4F,D,"FCso, Sharp edges",19.8,48.5,244.94949494949492,,86.0,DHMet_20250101,29.43,1.0152946298982752,
1427,220.0,210.0,0.3,0.1,0.2,RG,F,D,"Some 1mm DF, some 4F",10.4,15.0,144.2307692,30350109.0,220.0,FRE_20250109,16.677,0.30755583098591555,0.39603736509985715
1428,210.0,198.0,1.0,0.3,0.5,FCxr,F,D,,9.8,20.5,209.1836735,,220.0,FRE_20250109,,0.739583482352941,0.30435690890654676
1429,198.0,197.0,1.0,0.3,0.6,MFcr,1F,D,,2.2,4.5,315.56689039,,220.0,FRE_20250109,24.852,0.7284308571428569,1.1022143653480918
1430,197.0,183.0,1.0,0.3,0.5,RG,4F,D,Evidence of previous faceting,14.2,29.0,204.2253521,,220.0,FRE_20250109,54.42214285714286,1.1314246868686868,0.37980529792328954
1431,183.0,156.0,1.0,0.3,0.5,RG,4F,D,"MFcl, 2mm clusters",27.0,74.7,276.8,,220.0,FRE_20250109,89.74982142857144,2.004213714285714,0.5577868778975319
1432,156.0,133.0,0.5,0.1,0.2,RG,1F,D,Some old plates,23.0,66.7,290.1,,220.0,FRE_20250109,148.785,3.3434003229813665,0.7636043286289793
1433,133.0,115.0,0.5,0.1,0.3,RG,1F,D,well bonded,18.0,55.6,309.0,,220.0,FRE_20250109,259.96500000000003,4.682154992125984,1.0434927189773329
1434,115.0,77.0,0.8,0.3,0.5,RG,1F,D,Some faceted edges,38.0,124.8,328.4,,220.0,FRE_20250109,305.2778571428571,5.772169573033708,1.4326261480834535
1435,77.0,66.0,0.7,0.3,0.4,RG,1F,D,,,,341.1,,220.0,FRE_20250109,309.71571428571434,7.372819064935067,2.3080048853106407
1436,66.0,51.0,1.5,0.5,0.8,RGxf,1F,D,,,,,,220.0,FRE_20250109,188.8425,8.435209276190477,1.4546869954893162
1437,51.0,50.0,1.0,0.4,0.6,MFcr,4F,D,"Heavily faceted on top, squares",,,0.0,,220.0,FRE_20250109,,4.346921428571428,
1438,50.0,27.0,0.8,0.2,0.5,RGxf,1F,D,"faceted edges are rounding, pencil at bottom of layer",,,,,220.0,FRE_20250109,303.4092857142857,5.616149192546584,
1439,27.0,12.0,1.0,0.5,0.8,RGxf,P,D,,,,,,220.0,FRE_20250109,488.865,12.664819885714284,
1440,12.0,0.0,1.5,0.8,1.0,FCxr,1F,D,,,,,,220.0,FRE_20250109,217.6036363636364,11.084288611764705,
1441,141.0,134.0,2.0,0.8,1.0,MFcr,K,M,MFcr MFpc,6.400000000000006,16.5,257.8124999999998,20250328.0,141.0,AM_20250328,13.734000000000002,2.7990002040816324,
1442,134.0,115.0,0.8,0.3,0.5,RG,1F,M,RGlr,19.2,49.0,255.20833333333331,,141.0,AM_20250328,50.78561538461538,1.9092422857142852,
1443,115.0,73.0,0.8,0.3,0.5,RG,P,M,RGlr,38.4,136.0,354.1666666666667,,141.0,AM_20250328,271.2972413793104,6.422796053191489,
1444,73.0,43.0,2.5,1.0,2.0,FCxr,1F,M,,30.4,94.0,309.2105263157895,,141.0,AM_20250328,89.01666666666668,,
1445,43.0,12.0,6.0,1.0,2.0,DHxr,4F,D,,32.0,92.5,289.0625,,141.0,AM_20250328,,,
1446,12.0,0.0,6.0,1.0,2.0,DHxr,1F,D,,11.0,27.5,250.0,,141.0,AM_20250328,131.18023255813955,,
1453,57.5,57.0,2.0,1.0,1.5,SH,F,D,SHcp 0.5 FC,,,,20241205.0,57.5,DHMet_20241205,,0.03191039999999999,
1454,57.0,42.0,0.5,0.1,0.3,RGxf,F,D,"Necks, round edges, square corners",29.5,28.0,94.91525423728814,,57.5,DHMet_20241205,2.8885,0.17836689523809524,
1455,42.0,35.5,1.0,0.3,0.5,FC,4F,D,FCso,18.5,12.0,64.86486486486487,,57.5,DHMet_20241205,5.3955,0.3864390869565217,
1456,35.5,26.0,1.0,0.3,0.5,FC,1F,D,FCso Old surface?,9.5,26.5,278.94736842105266,,57.5,DHMet_20241205,13.570500000000001,0.7848199030303032,
1457,26.0,16.0,2.0,0.5,1.0,FC,4F,D,FCso,10.0,24.5,245.0,,57.5,DHMet_20241205,34.335,0.299664061971831,
1458,16.0,0.0,2.0,0.5,1.0,FC,4F,D,FCso Early cups,16.0,26.5,165.625,,57.5,DHMet_20241205,51.736071428571435,0.7494890851307984,
1465,92.0,88.0,2.0,0.5,1.0,MFcr,K,M,MFcr MFpc,4.2,12.5,297.6190476190476,20250328.0,92.0,LFMet_20250328,,,
1466,88.0,77.0,1.0,0.3,0.5,MFcl,P,M,,15.0,41.5,276.6666666666667,,92.0,LFMet_20250328,,,
1467,77.0,64.0,0.8,0.3,0.5,MFcl,1F,M,,12.8,41.5,324.21875,,92.0,LFMet_20250328,,,
1468,64.0,24.0,1.0,0.5,0.8,MFcl,4F,W,,61.0,115.5,189.344262295082,,92.0,LFMet_20250328,,,
1469,24.0,0.0,2.0,0.5,1.0,MFcl,F,W,,20.2,74.5,368.8118811881188,,92.0,LFMet_20250328,,,
1477,123.0,119.5,1.0,0.3,0.5,MFcr,K,D,"MFcr
MFpc
FCsf",2.8,9.0,321.0,20250407.0,123.0,DHMet_20250407,136.11374999999998,,
1478,119.5,114.0,1.5,0.5,1.0,FC,4F,D,FCso,4.6,11.5,250.00000000000003,,123.0,DHMet_20250407,149.6025,,
1479,114.0,111.0,1.0,0.3,0.5,MFcr,P,D,"MFcr
MFpc
",3.2,10.5,328.0,,123.0,DHMet_20250407,101.915,,
1480,111.0,107.0,1.5,0.5,1.0,FC,4F,D,FCso,3.4,9.0,265.0,,123.0,DHMet_20250407,112.815,,
1481,107.0,95.0,2.0,0.5,1.0,MFpc,P,D,,14.2,45.5,320.0,,123.0,DHMet_20250407,309.01500000000004,,
1482,95.0,80.0,1.5,0.5,1.0,FCxr,1F,D,,13.8,44.5,322.0,,123.0,DHMet_20250407,76.77068181818183,,
1483,80.0,58.0,1.5,0.3,0.8,FCxr,P,D,,19.8,79.5,402.0,,123.0,DHMet_20250407,416.925,,
1484,58.0,25.0,1.5,0.5,1.0,RG,1F,M,RGlr,36.0,133.0,369.0,,123.0,DHMet_20250407,130.79999999999998,,
1485,25.0,0.0,2.5,0.5,1.0,FCxr,4F,M,,24.4,72.5,297.0,,123.0,DHMet_20250407,74.45538461538463,,
1489,143.0,141.0,0.5,0.1,0.3,RGwp,K,D,,,,,20250124.0,143.0,CLPX_FAD16_20250124,,9.674132666666667,
1490,141.0,127.0,0.8,0.3,0.5,RGwp,P,D,May be RGxf,2.5999999999999943,10.5,403.8461538461547,,143.0,CLPX_FAD16_20250124,499.22,6.872465131313129,
1491,127.0,103.0,1.0,0.3,0.5,RGwp,K,D,,13.799999999999995,59.0,427.53623188405805,,143.0,CLPX_FAD16_20250124,186.0126923076923,3.9813718106508875,
1492,103.0,89.0,1.0,0.3,0.5,RGxf,1F,D,,23.39999999999999,84.0,358.9743589743591,,143.0,CLPX_FAD16_20250124,389.13,3.4605386161616156,
1493,89.0,68.0,1.5,0.5,1.0,RGxf,P,D,,13.200000000000005,39.5,299.2424242424242,,143.0,CLPX_FAD16_20250124,186.0126923076923,4.356299857142858,
1494,68.0,61.0,1.0,0.5,0.8,RG,K,D,RGlr,20.60000000000001,67.0,325.2427184466018,,143.0,CLPX_FAD16_20250124,777.4425,16.525158591836735,
1495,61.0,41.0,1.5,0.5,1.0,RG,K,D,RGlr,8.399999999999991,34.0,404.7619047619052,,143.0,CLPX_FAD16_20250124,369.51000000000005,10.70633289361702,
1496,41.0,38.0,4.0,1.0,2.0,DHxr,P,D,DHcp DHla,16.6,63.0,379.5180722891566,,143.0,CLPX_FAD16_20250124,225.63,6.03581680952381,
1497,38.0,33.0,2.0,0.5,1.0,RGxf,K,D,,10.0,30.5,305.0,,143.0,CLPX_FAD16_20250124,225.63,3.4957874857142857,
1498,33.0,5.0,4.0,1.0,2.0,DHxr,1F,D,,26.8,80.5,300.3731343283582,,143.0,CLPX_FAD16_20250124,71.12250000000002,3.043093252290454,
1499,5.0,0.0,4.0,1.0,2.0,DHxr,K,D,Big RG,3.8,10.5,276.3157894736842,,143.0,CLPX_FAD16_20250124,58.86,4.042588363636364,
1501,68.0,67.5,0.8,0.3,0.5,DF,F,D,DFbk PPgp,,,,20250101.0,68.0,LFMet_20250101,,0.045151,
1502,67.5,62.0,0.8,0.1,0.5,DF,F,D,DFdc,7.4,10.0,135.13513513513513,,68.0,LFMet_20250101,,0.07646657894736841,
1503,62.0,51.0,0.8,0.3,0.5,RGwp,F,D,,10.0,17.0,170.0,,68.0,LFMet_20250101,3.18825,0.14118006493506494,
1504,51.0,39.0,1.0,0.3,0.5,RG,4F,D,"RGlr Necks, bonds",13.2,29.5,223.4848484848485,,68.0,LFMet_20250101,16.677000000000003,0.4979580117647059,
1505,39.0,0.0,2.0,0.5,1.0,DHpr,F,D,,34.2,80.5,235.3801169590643,,68.0,LFMet_20250101,15.796615384615386,0.3464194468864469,
1513,100.0,99.0,2.0,1.0,1.5,DF,F,D,"DFbk, well defined PPSD fragments",,,,20241218.0,100.0,FST_20241218,,0.04265799999999999,
1514,99.0,81.0,1.5,0.5,1.0,DF,F,D,DFbk,18.0,12.5,69.0,,100.0,FST_20241218,1.9620000000000002,0.07771180472440947,
1515,81.0,68.0,0.5,0.1,0.3,RG,4F,D,,14.0,21.5,154.0,,100.0,FST_20241218,14.061,0.3212274637362637,
1516,68.0,39.0,1.5,0.5,1.0,FC,1F,D,FCso,27.4,64.5,235.0,,100.0,FST_20241218,20.151375,0.5042617162561576,
1517,39.0,18.0,2.0,1.0,1.5,FC,1F,D,FCso,22.0,60.5,275.0,,100.0,FST_20241218,22.61330769230769,0.7884904870748299,
1518,18.0,0.0,3.0,1.0,2.0,DHcp,1F,D,,14.4,39.0,271.0,,100.0,FST_20241218,15.56804347826087,0.9868143689050399,
1525,87.0,76.0,0.7,0.2,0.5,DF,F,D,"Secondary FC
minor tree bombs at surface.  Some corners (RR?)",,,228.0,20241206.0,87.0,FRE_20241206,,,0.13556604630292968
1526,76.0,68.0,0.7,0.3,0.4,RG,4F,D,,,,262.3,,87.0,FRE_20241206,,,0.2619981502379087
1527,68.0,63.0,0.7,0.3,0.5,RG,4F,D,"4F+
more bonds",,,271.3,,87.0,FRE_20241206,,,0.36319232700694426
1528,63.0,62.0,0.7,0.5,0.6,MFcr,P,D,crust,,,132.74815175294117,,87.0,FRE_20241206,,,0.792197953591207
1529,62.0,61.0,1.0,0.5,0.8,FC,F,D,,,,275.6,,87.0,FRE_20241206,,,0.7095585649311069
1530,61.0,45.0,1.0,0.5,0.7,RG,4F,D,"4F+
some corners",,,286.0,,87.0,FRE_20241206,,,0.32816288478841316
1531,45.0,33.0,0.9,0.3,0.6,RG,1F,D,1F-,,,312.3,,87.0,FRE_20241206,,,0.6353194445313923
1532,33.0,19.0,0.5,0.3,0.4,RG,1F,D,some (old) corners,,,308.1,,87.0,FRE_20241206,,,1.158273346027347
1533,19.0,8.0,1.0,0.5,0.7,FC,1F,D,"1F+
facets that have rounded",,,286.4,,87.0,FRE_20241206,,,1.1046538285579368
1534,8.0,0.0,2.0,1.0,1.5,FC,1F,D,"1F-
Rounded edges",,,289.3,,87.0,FRE_20241206,,,0.6881520812364013
1535,103.0,102.5,1.0,0.3,0.5,FCsf,F,D,"SHcp
FCxr
RR crust",,,,20250130.0,103.0,FST_20250130,,0.06481799999999999,
1536,102.5,93.0,0.5,0.1,0.3,RGxf,F,D,,7.6,10.5,138.1578947368421,,103.0,FST_20250130,1.9620000000000002,0.1287084696969697,
1537,93.0,79.0,1.0,0.3,0.5,RGxf,4F,D,,15.2,30.0,197.3684210526316,,103.0,FST_20250130,14.279000000000003,0.3685806767676768,
1538,79.0,66.0,1.5,0.5,1.0,FCxr,1F,D,,11.2,22.5,200.8928571428572,,103.0,FST_20250130,22.072499999999998,0.5157344285714287,
1539,66.0,55.0,2.0,0.5,1.0,FCxr,1F,D,,12.0,31.5,262.5,,103.0,FST_20250130,37.400625000000005,1.1845347402597401,
1540,55.0,39.0,2.0,0.5,1.0,FCxr,1F,D,,15.8,45.0,284.8101265822785,,103.0,FST_20250130,53.955,1.0791160088495575,
1541,39.0,32.0,2.0,0.5,1.0,FCxr,1F,D,,9.0,25.0,277.77777777777777,,103.0,FST_20250130,35.1525,0.7715354489795918,
1542,32.0,0.0,4.0,1.0,1.5,DHxr,4F,D,,30.0,83.5,278.3333333333333,,103.0,FST_20250130,45.70568181818181,0.9646494222222222,
1547,178.0,173.0,1.5,0.5,1.0,DF,F,D,"DFbk
FCsf",3.5999999999999943,3.0,97.0,20250306.0,178.0,FST_20250306,,,
1548,173.0,166.0,0.8,0.3,0.5,DF,F,D,DFbk,7.0,7.0,93.0,,178.0,FST_20250306,0.981,,
1549,166.0,149.0,0.8,0.3,0.5,DF,F,D,DFdc,16.400000000000006,19.0,113.0,,178.0,FST_20250306,7.287428571428572,,
1550,149.0,137.0,0.8,0.3,0.5,DF,4F,D,"DFdc
RGlr",10.800000000000011,20.0,185.0,,178.0,FST_20250306,17.535375000000002,,
1551,137.0,120.0,0.8,0.3,0.5,RG,1F,D,"RGlr
Necks",16.2,40.0,244.0,,178.0,FST_20250306,60.01936363636364,,
1552,120.0,97.0,0.5,0.1,0.3,RG,1F,D,RGsr,23.6,66.0,280.0,,178.0,FST_20250306,183.9375,,
1553,97.0,50.0,1.0,0.3,0.5,FCxr,1F,D,,46.6,151.0,325.0,,178.0,FST_20250306,155.61696428571432,,
1554,50.0,18.0,2.0,0.5,1.0,FCxr,4F,D,"DHxr
Chains",32.0,97.0,303.0,,178.0,FST_20250306,70.89954545454546,,
1555,18.0,0.0,4.0,1.0,2.0,DHxr,1F,D,Chains,22.0,68.0,311.0,,178.0,FST_20250306,79.70625000000001,,
